"CustomerID";"Name";"SalesPersonID";"Demographics";"rowguid";"ModifiedDate"
151;"Futuristic Bikes";281;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>United Security</BankName><BusinessType>OS</BusinessType><YearOpened>1995</YearOpened><Specialty>Mountain</Specialty><SquareFeet>77000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>79</NumberEmployees></StoreSurvey>";0xBAD0DF418EE7564495EF3595D32D7CA1;13/10/2004 11:15:07
152;"Distance Bikes";279;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1988</YearOpened><Specialty>Road</Specialty><SquareFeet>20000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>12</NumberEmployees></StoreSurvey>";0x161A347A5B8C184A84AB9EF05241D721;13/10/2004 11:15:07
153;"Widget Bicycle Specialists";279;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1994</YearOpened><Specialty>Road</Specialty><SquareFeet>38000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>48</NumberEmployees></StoreSurvey>";0xFEA2495ACC09A74695F5E81F346477BB;13/10/2004 11:15:07
154;"Camping and Sports Store";282;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>OS</BusinessType><YearOpened>1987</YearOpened><Specialty>Touring</Specialty><SquareFeet>77000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>80</NumberEmployees></StoreSurvey>";0x97F5D65039068F458A287BF45551E116;13/10/2004 11:15:07
155;"Corner Bicycle Supply";282;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1993</YearOpened><Specialty>Road</Specialty><SquareFeet>17000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>11</NumberEmployees></StoreSurvey>";0xF5D599D8E6482F4DA13BDBE0A43F251D;13/10/2004 11:15:07
156;"Metal Processing Company";278;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>1986</YearOpened><Specialty>Road</Specialty><SquareFeet>39000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>47</NumberEmployees></StoreSurvey>";0xE70012E7B5E3404ABAD988364DE28030;13/10/2004 11:15:07
157;"Ace Bicycle Supply";286;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1992</YearOpened><Specialty>Mountain</Specialty><SquareFeet>73000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>81</NumberEmployees></StoreSurvey>";0xC04CF5252A9D754CA92DC92290EA49C7;13/10/2004 11:15:07
158;"Rural Sporting Goods";289;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1985</YearOpened><Specialty>Road</Specialty><SquareFeet>20000</SquareFeet><Brands>4+</Brands><Internet>T2</Internet><NumberEmployees>10</NumberEmployees></StoreSurvey>";0xFB30B4AD3BD24C4A914665193A80B9E0;13/10/2004 11:15:07
159;"Uncompromising Quality Co";290;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened>1991</YearOpened><Specialty>Touring</Specialty><SquareFeet>39000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>46</NumberEmployees></StoreSurvey>";0x15168F0567027C4B8E5396101059CADE;13/10/2004 11:15:07
160;"Vigorous Sports Store";285;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1984</YearOpened><Specialty>Road</Specialty><SquareFeet>73000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>82</NumberEmployees></StoreSurvey>";0xD2AFE53F6AFE664B8BA9E7CC25E0E9C4;13/10/2004 11:15:07
161;"Weekend Tours";275;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1990</YearOpened><Specialty>Road</Specialty><SquareFeet>9000</SquareFeet><Brands>AW</Brands><Internet>DSL</Internet><NumberEmployees>9</NumberEmployees></StoreSurvey>";0xD53BFE4CF1984A4E90DF9DECF1CE042B;13/10/2004 11:15:07
162;"Tire Company";275;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1983</YearOpened><Specialty>Road</Specialty><SquareFeet>37000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>45</NumberEmployees></StoreSurvey>";0x2B2775F8296632489E45F3E8E6DD8963;13/10/2004 11:15:07
163;"Sports Merchandise";280;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>1989</YearOpened><Specialty>Touring</Specialty><SquareFeet>73000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>83</NumberEmployees></StoreSurvey>";0x24DA123E4ECD5245AA4FDC45BC432972;13/10/2004 11:15:07
164;"Suburban Cycle Shop";283;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1982</YearOpened><Specialty>Mountain</Specialty><SquareFeet>10000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>8</NumberEmployees></StoreSurvey>";0xB04B50B38C30264D8E0AECE43FE55A20;13/10/2004 11:15:07
165;"Third Bike Store";277;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1988</YearOpened><Specialty>Road</Specialty><SquareFeet>37000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>44</NumberEmployees></StoreSurvey>";0x208704A7DD5BF44D8685D14D868AE297;13/10/2004 11:15:07
166;"Fitness Toy Store";277;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened>1981</YearOpened><Specialty>Road</Specialty><SquareFeet>75000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>84</NumberEmployees></StoreSurvey>";0xE88624FAB69932489EDF1F86F1399CFC;13/10/2004 11:15:07
167;"Farthermost Bike Shop";281;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1987</YearOpened><Specialty>Road</Specialty><SquareFeet>8000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>7</NumberEmployees></StoreSurvey>";0x9242A891381EED4D91EE9BFAA1DD3DEA;13/10/2004 11:15:07
168;"Economy Bikes Company";276;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1980</YearOpened><Specialty>Mountain</Specialty><SquareFeet>41000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>43</NumberEmployees></StoreSurvey>";0x06CE32ABAFF28A4B889ACFC4DB6B150A;13/10/2004 11:15:07
169;"Downtown Hotel";281;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1986</YearOpened><Specialty>Mountain</Specialty><SquareFeet>74000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>85</NumberEmployees></StoreSurvey>";0xAFCCC519DE6F344FB10C2155533C51F6;13/10/2004 11:15:07
170;"Excellent Riding Supplies";279;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1979</YearOpened><Specialty>Road</Specialty><SquareFeet>9000</SquareFeet><Brands>3</Brands><Internet>ISDN</Internet><NumberEmployees>6</NumberEmployees></StoreSurvey>";0x6BF0D3C0C6DAB642B3A29F69EF2E27E7;13/10/2004 11:15:07
171;"Eighty Toy Stores";279;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1985</YearOpened><Specialty>Road</Specialty><SquareFeet>37000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>42</NumberEmployees></StoreSurvey>";0xA8E5649684750B41B610AD49368D670E;13/10/2004 11:15:07
172;"Certified Sports Supply";282;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>United Security</BankName><BusinessType>OS</BusinessType><YearOpened>1978</YearOpened><Specialty>Mountain</Specialty><SquareFeet>78000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>86</NumberEmployees></StoreSurvey>";0x52512C0F958BF841B0A0F6AF76DA98CB;13/10/2004 11:15:07
173;"Sundry Sporting Goods";282;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1984</YearOpened><Specialty>Road</Specialty><SquareFeet>7000</SquareFeet><Brands>4+</Brands><Internet>T2</Internet><NumberEmployees>5</NumberEmployees></StoreSurvey>";0x8A3B52893B76DA41BF569ED59C0A1CBB;13/10/2004 11:15:07
174;"Toy Manufacturing Inc";278;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1977</YearOpened><Specialty>Road</Specialty><SquareFeet>40000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>41</NumberEmployees></StoreSurvey>";0xD9EF844988070A45A4AC019899744287;13/10/2004 11:15:07
175;"Registered Cycle Store";286;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>OS</BusinessType><YearOpened>1983</YearOpened><Specialty>Mountain</Specialty><SquareFeet>77000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>87</NumberEmployees></StoreSurvey>";0xF9BEA4DE86A8E741BE618D2618260863;13/10/2004 11:15:07
176;"Rodeway Bike Store";289;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1976</YearOpened><Specialty>Mountain</Specialty><SquareFeet>7000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>4</NumberEmployees></StoreSurvey>";0x9015974F1F8C224B808E5917B6FAB7EC;13/10/2004 11:15:07
177;"Plastic Products Manufacturers";290;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>1982</YearOpened><Specialty>Touring</Specialty><SquareFeet>37000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>40</NumberEmployees></StoreSurvey>";0x93C35F03F18B22459DD7F7CF3140740A;13/10/2004 11:15:07
178;"Rampart Amusement Company";285;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1975</YearOpened><Specialty>Touring</Specialty><SquareFeet>75000</SquareFeet><Brands>3</Brands><Internet>ISDN</Internet><NumberEmployees>88</NumberEmployees></StoreSurvey>";0xFFA5644D1A67934CA4949FB5DC7C76B4;13/10/2004 11:15:07
179;"Fourth Bike Store";275;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1981</YearOpened><Specialty>Touring</Specialty><SquareFeet>9000</SquareFeet><Brands>AW</Brands><Internet>T1</Internet><NumberEmployees>3</NumberEmployees></StoreSurvey>";0x2D3C62E8BFCC7A4981476574ABE11B19;13/10/2004 11:15:07
180;"Full-Service Bike Store";275;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened>1974</YearOpened><Specialty>Mountain</Specialty><SquareFeet>38000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>39</NumberEmployees></StoreSurvey>";0x0EF367A1F1C0C34996CE4E8A2CA3C65C;13/10/2004 11:15:07
181;"Family Entertainment Center";280;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1980</YearOpened><Specialty>Touring</Specialty><SquareFeet>75000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>89</NumberEmployees></StoreSurvey>";0xCA935C78D34A2744A7908437CBB3A3EE;13/10/2004 11:15:07
182;"Another Bicycle Company";283;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1973</YearOpened><Specialty>Touring</Specialty><SquareFeet>6000</SquareFeet><Brands>AW</Brands><Internet>DSL</Internet><NumberEmployees>2</NumberEmployees></StoreSurvey>";0xD5C080426567DD4AA679F341D27C0ECF;13/10/2004 11:15:07
183;"This Area Sporting Goods";277;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1979</YearOpened><Specialty>Mountain</Specialty><SquareFeet>39000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>38</NumberEmployees></StoreSurvey>";0xEA3163FB48018A41884A84D1DA20AC3C;13/10/2004 11:15:07
184;"Go-cart and Bike Specialists";277;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>1972</YearOpened><Specialty>Mountain</Specialty><SquareFeet>78000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>90</NumberEmployees></StoreSurvey>";0x078AA8D81CAC244B9A7875BB4FF04852;13/10/2004 11:15:07
185;"Weekend Bike Tours";281;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1978</YearOpened><Specialty>Road</Specialty><SquareFeet>7000</SquareFeet><Brands>AW</Brands><Internet>DSL</Internet><NumberEmployees>4</NumberEmployees></StoreSurvey>";0x6A825262A591E4419348FF0AFC2B669E;13/10/2004 11:15:07
186;"Thrilling Bike Tours";276;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1971</YearOpened><Specialty>Touring</Specialty><SquareFeet>37000</SquareFeet><Brands>4+</Brands><Internet>ISDN</Internet><NumberEmployees>37</NumberEmployees></StoreSurvey>";0xCAD201B583B0EC47A2A04341DA752F4B;13/10/2004 11:15:07
187;"Trailblazing Sports";281;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened>1977</YearOpened><Specialty>Mountain</Specialty><SquareFeet>78000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>91</NumberEmployees></StoreSurvey>";0xD2706C27D6C48E459A490036B93BB544;13/10/2004 11:15:07
188;"Variety Bike Outlet";279;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1970</YearOpened><Specialty>Mountain</Specialty><SquareFeet>9000</SquareFeet><Brands>AW</Brands><Internet>DSL</Internet><NumberEmployees>6</NumberEmployees></StoreSurvey>";0xA3F01122945A6C48AC438B2A76F40DB5;13/10/2004 11:15:07
