"PurchaseOrderID";"RevisionNumber";"Status";"EmployeeID";"VendorID";"ShipMethodID";"OrderDate";"ShipDate";"SubTotal";"TaxAmt";"Freight";"TotalDue";"ModifiedDate"
682;0;4;231;78;5;26/09/2003 00:00:00;05/10/2003 00:00:00;278,523;22,282;6,963;307,768;05/10/2003 00:00:00
683;0;4;241;74;4;26/09/2003 00:00:00;05/10/2003 00:00:00;358,628;28,69;8,966;396,283;05/10/2003 00:00:00
684;0;3;266;13;5;26/09/2003 00:00:00;05/10/2003 00:00:00;270,806;21,664;6,77;299,24;05/10/2003 00:00:00
685;0;4;274;51;4;26/09/2003 00:00:00;05/10/2003 00:00:00;2421,122;193,69;60,528;2675,339;05/10/2003 00:00:00
686;0;4;223;80;5;26/09/2003 00:00:00;05/10/2003 00:00:00;34644,225;2771,538;866,106;38281,869;05/10/2003 00:00:00
687;0;4;233;47;4;26/09/2003 00:00:00;05/10/2003 00:00:00;1839,506;147,16;45,988;2032,654;05/10/2003 00:00:00
688;0;4;238;81;5;26/09/2003 00:00:00;05/10/2003 00:00:00;146,286;11,703;3,657;161,646;05/10/2003 00:00:00
689;0;4;261;46;5;27/09/2003 00:00:00;06/10/2003 00:00:00;102,564;8,205;2,564;113,333;06/10/2003 00:00:00
690;0;4;264;21;5;27/09/2003 00:00:00;06/10/2003 00:00:00;150,791;12,063;3,77;166,624;06/10/2003 00:00:00
691;0;4;244;27;5;27/09/2003 00:00:00;06/10/2003 00:00:00;13669,425;1093,554;341,736;15104,715;06/10/2003 00:00:00
692;0;4;231;86;5;27/09/2003 00:00:00;06/10/2003 00:00:00;6444,9;515,592;161,123;7121,615;06/10/2003 00:00:00
693;0;4;198;45;2;27/09/2003 00:00:00;06/10/2003 00:00:00;50860,425;4068,834;1271,511;56200,77;06/10/2003 00:00:00
694;0;3;266;93;1;27/09/2003 00:00:00;06/10/2003 00:00:00;551,88;44,15;13,797;609,827;06/10/2003 00:00:00
695;0;4;164;64;1;27/09/2003 00:00:00;06/10/2003 00:00:00;6987,75;559,02;174,694;7721,464;06/10/2003 00:00:00
696;0;4;223;4;2;27/09/2003 00:00:00;06/10/2003 00:00:00;28072,275;2245,782;701,807;31019,864;06/10/2003 00:00:00
697;0;4;233;17;1;27/09/2003 00:00:00;06/10/2003 00:00:00;1917,3;153,384;47,933;2118,617;06/10/2003 00:00:00
698;0;4;238;12;1;27/09/2003 00:00:00;06/10/2003 00:00:00;7623,0;609,84;190,575;8423,415;06/10/2003 00:00:00
699;0;4;261;44;2;27/09/2003 00:00:00;06/10/2003 00:00:00;28297,5;2263,8;707,438;31268,738;06/10/2003 00:00:00
700;0;4;264;30;2;27/09/2003 00:00:00;06/10/2003 00:00:00;59,945;4,796;1,499;66,239;06/10/2003 00:00:00
701;0;4;244;8;4;27/09/2003 00:00:00;06/10/2003 00:00:00;117,432;9,395;2,936;129,762;06/10/2003 00:00:00
702;0;4;231;73;5;27/09/2003 00:00:00;06/10/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;06/10/2003 00:00:00
703;0;4;241;76;4;27/09/2003 00:00:00;06/10/2003 00:00:00;383,355;30,668;9,584;423,607;06/10/2003 00:00:00
704;0;3;266;77;1;27/09/2003 00:00:00;06/10/2003 00:00:00;10631,775;850,542;265,794;11748,111;06/10/2003 00:00:00
705;0;4;164;28;5;28/09/2003 00:00:00;07/10/2003 00:00:00;142,412;11,393;3,56;157,365;07/10/2003 00:00:00
706;0;4;223;2;2;28/09/2003 00:00:00;07/10/2003 00:00:00;48030,675;3842,454;1200,767;53073,896;07/10/2003 00:00:00
707;0;4;233;87;4;28/09/2003 00:00:00;07/10/2003 00:00:00;22516,725;1801,338;562,918;24880,981;07/10/2003 00:00:00
708;1;4;238;31;1;28/09/2003 00:00:00;07/10/2003 00:00:00;1276,275;102,102;31,907;1410,284;07/10/2003 00:00:00
709;0;4;261;26;1;28/09/2003 00:00:00;07/10/2003 00:00:00;2003,925;160,314;50,098;2214,337;07/10/2003 00:00:00
710;0;4;264;24;2;28/09/2003 00:00:00;07/10/2003 00:00:00;50860,425;4068,834;1271,511;56200,77;07/10/2003 00:00:00
711;0;4;244;48;1;28/09/2003 00:00:00;07/10/2003 00:00:00;454,86;36,389;11,372;502,62;07/10/2003 00:00:00
712;0;4;231;88;5;28/09/2003 00:00:00;07/10/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;07/10/2003 00:00:00
713;0;4;241;96;2;28/09/2003 00:00:00;07/10/2003 00:00:00;7132,125;570,57;178,303;7880,998;07/10/2003 00:00:00
714;0;3;266;39;2;28/09/2003 00:00:00;07/10/2003 00:00:00;28343,7;2267,496;708,593;31319,789;07/10/2003 00:00:00
715;0;4;164;52;4;28/09/2003 00:00:00;07/10/2003 00:00:00;22516,725;1801,338;562,918;24880,981;07/10/2003 00:00:00
716;0;4;223;43;5;28/09/2003 00:00:00;07/10/2003 00:00:00;34644,225;2771,538;866,106;38281,869;07/10/2003 00:00:00
717;0;4;198;37;4;28/09/2003 00:00:00;07/10/2003 00:00:00;247,559;19,805;6,189;273,552;07/10/2003 00:00:00
718;0;4;238;1;5;28/09/2003 00:00:00;07/10/2003 00:00:00;143,042;11,443;3,576;158,061;07/10/2003 00:00:00
719;0;4;261;56;2;28/09/2003 00:00:00;07/10/2003 00:00:00;28199,325;2255,946;704,983;31160,254;07/10/2003 00:00:00
720;0;4;264;60;1;28/09/2003 00:00:00;07/10/2003 00:00:00;3713,325;297,066;92,833;4103,224;07/10/2003 00:00:00
721;0;4;244;53;4;29/09/2003 00:00:00;08/10/2003 00:00:00;19952,625;1596,21;498,816;22047,651;08/10/2003 00:00:00
722;0;4;231;10;5;29/09/2003 00:00:00;08/10/2003 00:00:00;6540,66;523,253;163,517;7227,429;08/10/2003 00:00:00
723;0;4;241;66;5;29/09/2003 00:00:00;08/10/2003 00:00:00;5711,475;456,918;142,787;6311,18;08/10/2003 00:00:00
724;0;3;266;68;5;29/09/2003 00:00:00;08/10/2003 00:00:00;279,783;22,383;6,995;309,16;08/10/2003 00:00:00
725;0;4;164;61;2;29/09/2003 00:00:00;08/10/2003 00:00:00;97,965;7,837;2,449;108,251;08/10/2003 00:00:00
726;0;4;223;5;4;29/09/2003 00:00:00;08/10/2003 00:00:00;114,471;9,158;2,862;126,491;08/10/2003 00:00:00
727;0;4;233;58;4;29/09/2003 00:00:00;08/10/2003 00:00:00;132,647;10,612;3,316;146,574;08/10/2003 00:00:00
728;0;4;198;35;5;29/09/2003 00:00:00;08/10/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;08/10/2003 00:00:00
729;0;4;261;103;1;29/09/2003 00:00:00;08/10/2003 00:00:00;418,95;33,516;10,474;462,94;08/10/2003 00:00:00
730;0;4;264;7;4;29/09/2003 00:00:00;08/10/2003 00:00:00;366,345;29,308;9,159;404,811;08/10/2003 00:00:00
731;0;4;244;69;1;29/09/2003 00:00:00;08/10/2003 00:00:00;461,79;36,943;11,545;510,278;08/10/2003 00:00:00
732;0;4;274;23;4;29/09/2003 00:00:00;08/10/2003 00:00:00;272,444;21,796;6,811;301,05;08/10/2003 00:00:00
733;0;4;241;75;2;29/09/2003 00:00:00;08/10/2003 00:00:00;37,076;2,966;0,927;40,968;08/10/2003 00:00:00
734;0;3;266;3;4;29/09/2003 00:00:00;08/10/2003 00:00:00;21558,075;1724,646;538,952;23821,673;08/10/2003 00:00:00
735;0;4;164;54;4;29/09/2003 00:00:00;08/10/2003 00:00:00;800,1;64,008;20,003;884,111;08/10/2003 00:00:00
736;0;4;223;104;5;29/09/2003 00:00:00;08/10/2003 00:00:00;86220,75;6897,66;2155,519;95273,929;08/10/2003 00:00:00
737;0;4;233;25;4;30/09/2003 00:00:00;09/10/2003 00:00:00;235,904;18,872;5,898;260,673;09/10/2003 00:00:00
738;0;4;238;90;5;30/09/2003 00:00:00;09/10/2003 00:00:00;533,547;42,684;13,339;589,57;09/10/2003 00:00:00
739;0;4;261;33;5;30/09/2003 00:00:00;09/10/2003 00:00:00;40471,2;3237,696;1011,78;44720,676;09/10/2003 00:00:00
740;0;4;264;41;4;30/09/2003 00:00:00;09/10/2003 00:00:00;389,655;31,172;9,741;430,569;09/10/2003 00:00:00
741;0;4;244;55;4;30/09/2003 00:00:00;09/10/2003 00:00:00;23671,725;1893,738;591,793;26157,256;09/10/2003 00:00:00
742;0;4;231;70;5;30/09/2003 00:00:00;09/10/2003 00:00:00;5948,25;475,86;148,706;6572,816;09/10/2003 00:00:00
743;0;4;241;94;5;30/09/2003 00:00:00;09/10/2003 00:00:00;91117,95;7289,436;2277,949;100685,335;09/10/2003 00:00:00
744;0;3;266;15;1;30/09/2003 00:00:00;09/10/2003 00:00:00;525,0;42,0;13,125;580,125;09/10/2003 00:00:00
745;2;4;164;62;5;30/09/2003 00:00:00;09/10/2003 00:00:00;2003,684;160,295;50,092;2214,07;09/10/2003 00:00:00
746;0;4;223;98;4;30/09/2003 00:00:00;09/10/2003 00:00:00;26455,275;2116,422;661,382;29233,079;09/10/2003 00:00:00
747;0;4;233;72;2;30/09/2003 00:00:00;09/10/2003 00:00:00;944,37;75,55;23,609;1043,529;09/10/2003 00:00:00
748;0;4;238;22;4;30/09/2003 00:00:00;09/10/2003 00:00:00;51588,075;4127,046;1289,702;57004,823;09/10/2003 00:00:00
749;0;4;261;50;3;30/09/2003 00:00:00;09/10/2003 00:00:00;62843,55;5027,484;1571,089;69442,123;09/10/2003 00:00:00
750;0;4;274;71;5;30/09/2003 00:00:00;09/10/2003 00:00:00;37843,575;3027,486;946,089;41817,15;09/10/2003 00:00:00
751;0;4;244;40;4;30/09/2003 00:00:00;09/10/2003 00:00:00;25531,275;2042,502;638,282;28212,059;09/10/2003 00:00:00
752;0;4;231;91;4;30/09/2003 00:00:00;09/10/2003 00:00:00;234,959;18,797;5,874;259,629;09/10/2003 00:00:00
753;0;4;261;31;1;01/10/2003 00:00:00;10/10/2003 00:00:00;1276,275;102,102;31,907;1410,284;10/10/2003 00:00:00
754;2;4;264;26;1;01/10/2003 00:00:00;10/10/2003 00:00:00;2003,925;160,314;50,098;2214,337;10/10/2003 00:00:00
755;0;4;244;24;2;01/10/2003 00:00:00;10/10/2003 00:00:00;50860,425;4068,834;1271,511;56200,77;10/10/2003 00:00:00
756;0;4;231;48;1;01/10/2003 00:00:00;10/10/2003 00:00:00;454,86;36,389;11,372;502,62;10/10/2003 00:00:00
757;0;4;241;57;4;03/10/2003 00:00:00;12/10/2003 00:00:00;125,748;10,06;3,144;138,952;12/10/2003 00:00:00
758;0;4;266;83;5;03/10/2003 00:00:00;12/10/2003 00:00:00;150,791;12,063;3,77;166,624;12/10/2003 00:00:00
759;0;4;164;32;4;03/10/2003 00:00:00;12/10/2003 00:00:00;602,028;48,162;15,051;665,241;12/10/2003 00:00:00
760;0;4;223;38;2;03/10/2003 00:00:00;12/10/2003 00:00:00;8847,3;707,784;221,183;9776,267;12/10/2003 00:00:00
761;0;4;233;85;5;03/10/2003 00:00:00;12/10/2003 00:00:00;171,077;13,686;4,277;189,04;12/10/2003 00:00:00
762;0;4;238;92;4;03/10/2003 00:00:00;12/10/2003 00:00:00;20397,3;1631,784;509,933;22539,017;12/10/2003 00:00:00
763;0;4;261;11;3;03/10/2003 00:00:00;12/10/2003 00:00:00;14628,075;1170,246;365,702;16164,023;12/10/2003 00:00:00
764;0;4;264;84;3;03/10/2003 00:00:00;12/10/2003 00:00:00;33350,625;2668,05;833,766;36852,441;12/10/2003 00:00:00
765;0;4;274;78;5;03/10/2003 00:00:00;12/10/2003 00:00:00;2145,434;171,635;53,636;2370,704;12/10/2003 00:00:00
766;0;4;231;74;4;03/10/2003 00:00:00;12/10/2003 00:00:00;234,959;18,797;5,874;259,629;12/10/2003 00:00:00
767;0;4;241;13;5;03/10/2003 00:00:00;12/10/2003 00:00:00;1525,23;122,018;38,131;1685,379;12/10/2003 00:00:00
768;0;4;266;51;4;03/10/2003 00:00:00;12/10/2003 00:00:00;631,386;50,511;15,785;697,682;12/10/2003 00:00:00
769;0;4;164;80;5;03/10/2003 00:00:00;12/10/2003 00:00:00;34644,225;2771,538;866,106;38281,869;12/10/2003 00:00:00
770;0;4;223;47;4;03/10/2003 00:00:00;12/10/2003 00:00:00;1839,506;147,16;45,988;2032,654;12/10/2003 00:00:00
771;0;4;233;81;5;03/10/2003 00:00:00;12/10/2003 00:00:00;146,286;11,703;3,657;161,646;12/10/2003 00:00:00
772;0;4;238;46;5;03/10/2003 00:00:00;12/10/2003 00:00:00;102,564;8,205;2,564;113,333;12/10/2003 00:00:00
773;0;4;261;21;5;04/10/2003 00:00:00;13/10/2003 00:00:00;150,791;12,063;3,77;166,624;13/10/2003 00:00:00
774;0;4;264;27;5;04/10/2003 00:00:00;13/10/2003 00:00:00;13669,425;1093,554;341,736;15104,715;13/10/2003 00:00:00
775;0;4;244;86;5;04/10/2003 00:00:00;13/10/2003 00:00:00;9948,33;795,866;248,708;10992,905;13/10/2003 00:00:00
776;0;4;231;45;2;04/10/2003 00:00:00;13/10/2003 00:00:00;62462,4;4996,992;1561,56;69020,952;13/10/2003 00:00:00
777;0;4;241;93;1;04/10/2003 00:00:00;13/10/2003 00:00:00;551,88;44,15;13,797;609,827;13/10/2003 00:00:00
778;0;4;266;64;1;04/10/2003 00:00:00;13/10/2003 00:00:00;6987,75;559,02;174,694;7721,464;13/10/2003 00:00:00
779;0;4;164;4;2;04/10/2003 00:00:00;13/10/2003 00:00:00;28072,275;2245,782;701,807;31019,864;13/10/2003 00:00:00
780;0;4;223;17;1;04/10/2003 00:00:00;13/10/2003 00:00:00;37312,275;2984,982;932,807;41230,064;13/10/2003 00:00:00
781;0;4;233;12;1;04/10/2003 00:00:00;13/10/2003 00:00:00;7623,0;609,84;190,575;8423,415;13/10/2003 00:00:00
782;0;4;238;44;2;04/10/2003 00:00:00;13/10/2003 00:00:00;28297,5;2263,8;707,438;31268,738;13/10/2003 00:00:00
783;1;4;198;30;2;04/10/2003 00:00:00;13/10/2003 00:00:00;59,945;4,796;1,499;66,239;13/10/2003 00:00:00
784;0;4;264;8;4;04/10/2003 00:00:00;13/10/2003 00:00:00;240,723;19,258;6,018;265,999;13/10/2003 00:00:00
785;0;4;244;73;5;04/10/2003 00:00:00;13/10/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;13/10/2003 00:00:00
786;0;4;231;76;4;04/10/2003 00:00:00;13/10/2003 00:00:00;475,367;38,029;11,884;525,28;13/10/2003 00:00:00
787;0;4;241;77;2;04/10/2003 00:00:00;13/10/2003 00:00:00;42504,0;3400,32;1062,6;46966,92;13/10/2003 00:00:00
788;0;4;266;28;5;04/10/2003 00:00:00;13/10/2003 00:00:00;142,412;11,393;3,56;157,365;13/10/2003 00:00:00
789;0;4;274;2;2;05/10/2003 00:00:00;14/10/2003 00:00:00;48030,675;3842,454;1200,767;53073,896;14/10/2003 00:00:00
790;0;4;223;87;4;05/10/2003 00:00:00;14/10/2003 00:00:00;421,155;33,692;10,529;465,376;14/10/2003 00:00:00
791;0;4;233;31;1;05/10/2003 00:00:00;14/10/2003 00:00:00;1276,275;102,102;31,907;1410,284;14/10/2003 00:00:00
792;0;4;238;26;1;05/10/2003 00:00:00;14/10/2003 00:00:00;2003,925;160,314;50,098;2214,337;14/10/2003 00:00:00
793;0;4;261;24;2;05/10/2003 00:00:00;14/10/2003 00:00:00;50860,425;4068,834;1271,511;56200,77;14/10/2003 00:00:00
794;0;4;264;48;1;05/10/2003 00:00:00;14/10/2003 00:00:00;454,86;36,389;11,372;502,62;14/10/2003 00:00:00
795;0;4;244;88;5;05/10/2003 00:00:00;14/10/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;14/10/2003 00:00:00
796;0;4;231;96;2;05/10/2003 00:00:00;14/10/2003 00:00:00;7132,125;570,57;178,303;7880,998;14/10/2003 00:00:00
797;1;4;198;39;2;05/10/2003 00:00:00;14/10/2003 00:00:00;28343,7;2267,496;708,593;31319,789;14/10/2003 00:00:00
798;0;4;266;52;4;05/10/2003 00:00:00;14/10/2003 00:00:00;22516,725;1801,338;562,918;24880,981;14/10/2003 00:00:00
799;0;4;164;43;5;05/10/2003 00:00:00;14/10/2003 00:00:00;34644,225;2771,538;866,106;38281,869;14/10/2003 00:00:00
800;0;4;223;37;5;05/10/2003 00:00:00;14/10/2003 00:00:00;427,928;34,234;10,698;472,86;14/10/2003 00:00:00
801;0;4;233;1;5;05/10/2003 00:00:00;14/10/2003 00:00:00;143,042;11,443;3,576;158,061;14/10/2003 00:00:00
802;0;4;238;56;2;05/10/2003 00:00:00;14/10/2003 00:00:00;28199,325;2255,946;704,983;31160,254;14/10/2003 00:00:00
803;0;4;261;60;1;05/10/2003 00:00:00;14/10/2003 00:00:00;3713,325;297,066;92,833;4103,224;14/10/2003 00:00:00
804;0;4;264;53;5;05/10/2003 00:00:00;14/10/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;14/10/2003 00:00:00
805;0;4;244;10;5;06/10/2003 00:00:00;15/10/2003 00:00:00;9799,65;783,972;244,991;10828,613;15/10/2003 00:00:00
806;0;4;231;66;5;06/10/2003 00:00:00;15/10/2003 00:00:00;5711,475;456,918;142,787;6311,18;15/10/2003 00:00:00
807;0;4;241;68;5;06/10/2003 00:00:00;15/10/2003 00:00:00;814,59;65,167;20,365;900,122;15/10/2003 00:00:00
808;0;4;266;61;2;06/10/2003 00:00:00;15/10/2003 00:00:00;97,965;7,837;2,449;108,251;15/10/2003 00:00:00
809;0;4;164;5;4;06/10/2003 00:00:00;15/10/2003 00:00:00;114,471;9,158;2,862;126,491;15/10/2003 00:00:00
810;0;4;223;58;4;06/10/2003 00:00:00;15/10/2003 00:00:00;132,647;10,612;3,316;146,574;15/10/2003 00:00:00
811;0;4;233;35;5;06/10/2003 00:00:00;15/10/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;15/10/2003 00:00:00
812;0;4;238;103;1;06/10/2003 00:00:00;15/10/2003 00:00:00;418,95;33,516;10,474;462,94;15/10/2003 00:00:00
813;0;4;261;7;4;06/10/2003 00:00:00;15/10/2003 00:00:00;347,445;27,796;8,686;383,927;15/10/2003 00:00:00
814;0;4;264;69;1;06/10/2003 00:00:00;15/10/2003 00:00:00;461,79;36,943;11,545;510,278;15/10/2003 00:00:00
815;0;4;244;23;4;06/10/2003 00:00:00;15/10/2003 00:00:00;1112,265;88,981;27,807;1229,053;15/10/2003 00:00:00
816;0;4;231;75;2;06/10/2003 00:00:00;15/10/2003 00:00:00;37,076;2,966;0,927;40,968;15/10/2003 00:00:00
817;0;4;241;3;4;06/10/2003 00:00:00;15/10/2003 00:00:00;21558,075;1724,646;538,952;23821,673;15/10/2003 00:00:00
818;0;4;266;54;4;06/10/2003 00:00:00;15/10/2003 00:00:00;624,299;49,944;15,608;689,85;15/10/2003 00:00:00
819;0;4;164;104;5;06/10/2003 00:00:00;15/10/2003 00:00:00;86220,75;6897,66;2155,519;95273,929;15/10/2003 00:00:00
820;0;4;223;25;5;06/10/2003 00:00:00;15/10/2003 00:00:00;429,345;34,348;10,734;474,426;15/10/2003 00:00:00
821;0;4;198;90;5;07/10/2003 00:00:00;16/10/2003 00:00:00;564,827;45,186;14,121;624,133;16/10/2003 00:00:00
822;0;4;238;33;5;07/10/2003 00:00:00;16/10/2003 00:00:00;40471,2;3237,696;1011,78;44720,676;16/10/2003 00:00:00
823;0;4;261;41;5;07/10/2003 00:00:00;16/10/2003 00:00:00;427,455;34,196;10,686;472,338;16/10/2003 00:00:00
824;0;4;264;55;5;07/10/2003 00:00:00;16/10/2003 00:00:00;38421,075;3073,686;960,527;42455,288;16/10/2003 00:00:00
825;0;4;244;70;5;07/10/2003 00:00:00;16/10/2003 00:00:00;5948,25;475,86;148,706;6572,816;16/10/2003 00:00:00
826;0;4;231;94;5;07/10/2003 00:00:00;16/10/2003 00:00:00;91117,95;7289,436;2277,949;100685,335;16/10/2003 00:00:00
827;0;4;241;15;1;07/10/2003 00:00:00;16/10/2003 00:00:00;525,0;42,0;13,125;580,125;16/10/2003 00:00:00
828;0;4;266;62;5;07/10/2003 00:00:00;16/10/2003 00:00:00;2003,684;160,295;50,092;2214,07;16/10/2003 00:00:00
829;1;4;164;98;4;07/10/2003 00:00:00;16/10/2003 00:00:00;26455,275;2116,422;661,382;29233,079;16/10/2003 00:00:00
830;0;4;223;72;2;07/10/2003 00:00:00;16/10/2003 00:00:00;944,37;75,55;23,609;1043,529;16/10/2003 00:00:00
831;0;4;233;22;4;07/10/2003 00:00:00;16/10/2003 00:00:00;51588,075;4127,046;1289,702;57004,823;16/10/2003 00:00:00
832;0;4;198;50;3;07/10/2003 00:00:00;16/10/2003 00:00:00;36122,625;2889,81;903,066;39915,501;16/10/2003 00:00:00
833;0;4;261;71;5;07/10/2003 00:00:00;16/10/2003 00:00:00;37843,575;3027,486;946,089;41817,15;16/10/2003 00:00:00
834;0;4;264;40;4;07/10/2003 00:00:00;16/10/2003 00:00:00;25531,275;2042,502;638,282;28212,059;16/10/2003 00:00:00
835;0;4;244;91;5;07/10/2003 00:00:00;16/10/2003 00:00:00;2061,707;164,937;51,543;2278,186;16/10/2003 00:00:00
836;0;4;274;57;4;07/10/2003 00:00:00;16/10/2003 00:00:00;125,748;10,06;3,144;138,952;16/10/2003 00:00:00
837;0;4;241;88;5;08/10/2003 00:00:00;17/10/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;17/10/2003 00:00:00
838;0;4;266;96;2;08/10/2003 00:00:00;17/10/2003 00:00:00;7132,125;570,57;178,303;7880,998;17/10/2003 00:00:00
839;0;4;164;39;2;08/10/2003 00:00:00;17/10/2003 00:00:00;28343,7;2267,496;708,593;31319,789;17/10/2003 00:00:00
840;0;4;223;52;4;08/10/2003 00:00:00;17/10/2003 00:00:00;22516,725;1801,338;562,918;24880,981;17/10/2003 00:00:00
841;0;4;241;83;5;10/10/2003 00:00:00;19/10/2003 00:00:00;150,791;12,063;3,77;166,624;19/10/2003 00:00:00
842;0;4;266;32;4;10/10/2003 00:00:00;19/10/2003 00:00:00;235,904;18,872;5,898;260,673;19/10/2003 00:00:00
843;0;4;164;38;2;10/10/2003 00:00:00;19/10/2003 00:00:00;8847,3;707,784;221,183;9776,267;19/10/2003 00:00:00
844;0;4;223;85;5;10/10/2003 00:00:00;19/10/2003 00:00:00;171,077;13,686;4,277;189,04;19/10/2003 00:00:00
845;3;4;233;92;4;10/10/2003 00:00:00;19/10/2003 00:00:00;20397,3;1631,784;509,933;22539,017;19/10/2003 00:00:00
846;0;4;238;11;3;10/10/2003 00:00:00;19/10/2003 00:00:00;14628,075;1170,246;365,702;16164,023;19/10/2003 00:00:00
847;0;4;261;84;4;10/10/2003 00:00:00;19/10/2003 00:00:00;25334,925;2026,794;633,373;27995,092;19/10/2003 00:00:00
848;0;4;264;78;5;10/10/2003 00:00:00;19/10/2003 00:00:00;693,378;55,47;17,335;766,183;19/10/2003 00:00:00
849;0;4;244;74;5;10/10/2003 00:00:00;19/10/2003 00:00:00;694,166;55,533;17,354;767,053;19/10/2003 00:00:00
850;0;4;231;13;5;10/10/2003 00:00:00;19/10/2003 00:00:00;1796,036;143,683;44,901;1984,619;19/10/2003 00:00:00
851;0;4;241;51;4;10/10/2003 00:00:00;19/10/2003 00:00:00;463,397;37,072;11,585;512,053;19/10/2003 00:00:00
852;0;4;266;80;5;10/10/2003 00:00:00;19/10/2003 00:00:00;34644,225;2771,538;866,106;38281,869;19/10/2003 00:00:00
853;0;4;164;47;4;10/10/2003 00:00:00;19/10/2003 00:00:00;1839,506;147,16;45,988;2032,654;19/10/2003 00:00:00
854;0;4;223;81;5;10/10/2003 00:00:00;19/10/2003 00:00:00;146,286;11,703;3,657;161,646;19/10/2003 00:00:00
855;0;4;233;46;5;10/10/2003 00:00:00;19/10/2003 00:00:00;102,564;8,205;2,564;113,333;19/10/2003 00:00:00
856;0;4;238;21;5;10/10/2003 00:00:00;19/10/2003 00:00:00;150,791;12,063;3,77;166,624;19/10/2003 00:00:00
857;0;4;261;27;5;11/10/2003 00:00:00;20/10/2003 00:00:00;13669,425;1093,554;341,736;15104,715;20/10/2003 00:00:00
858;0;4;274;86;5;11/10/2003 00:00:00;20/10/2003 00:00:00;16393,23;1311,458;409,831;18114,519;20/10/2003 00:00:00
859;0;4;244;45;5;11/10/2003 00:00:00;20/10/2003 00:00:00;39258,45;3140,676;981,461;43380,587;20/10/2003 00:00:00
860;0;4;231;93;1;11/10/2003 00:00:00;20/10/2003 00:00:00;551,88;44,15;13,797;609,827;20/10/2003 00:00:00
861;0;4;241;64;1;11/10/2003 00:00:00;20/10/2003 00:00:00;6987,75;559,02;174,694;7721,464;20/10/2003 00:00:00
862;0;4;266;4;2;11/10/2003 00:00:00;20/10/2003 00:00:00;28072,275;2245,782;701,807;31019,864;20/10/2003 00:00:00
863;0;4;164;17;1;11/10/2003 00:00:00;20/10/2003 00:00:00;37312,275;2984,982;932,807;41230,064;20/10/2003 00:00:00
864;0;4;223;12;1;11/10/2003 00:00:00;20/10/2003 00:00:00;4215,75;337,26;105,394;4658,404;20/10/2003 00:00:00
865;0;4;233;44;2;11/10/2003 00:00:00;20/10/2003 00:00:00;28297,5;2263,8;707,438;31268,738;20/10/2003 00:00:00
866;0;4;238;30;2;11/10/2003 00:00:00;20/10/2003 00:00:00;59,945;4,796;1,499;66,239;20/10/2003 00:00:00
867;0;4;261;8;4;11/10/2003 00:00:00;20/10/2003 00:00:00;697,41;55,793;17,435;770,638;20/10/2003 00:00:00
868;0;4;264;73;5;11/10/2003 00:00:00;20/10/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;20/10/2003 00:00:00
869;0;4;274;76;4;11/10/2003 00:00:00;20/10/2003 00:00:00;636,584;50,927;15,915;703,425;20/10/2003 00:00:00
870;0;4;231;77;1;11/10/2003 00:00:00;20/10/2003 00:00:00;13929,3;1114,344;348,233;15391,877;20/10/2003 00:00:00
871;1;4;241;28;5;11/10/2003 00:00:00;20/10/2003 00:00:00;142,412;11,393;3,56;157,365;20/10/2003 00:00:00
872;0;4;266;2;2;11/10/2003 00:00:00;20/10/2003 00:00:00;28794,15;2303,532;719,854;31817,536;20/10/2003 00:00:00
873;0;4;164;87;4;12/10/2003 00:00:00;21/10/2003 00:00:00;402,255;32,18;10,056;444,492;21/10/2003 00:00:00
874;0;4;223;31;1;12/10/2003 00:00:00;21/10/2003 00:00:00;1276,275;102,102;31,907;1410,284;21/10/2003 00:00:00
875;0;4;233;26;1;12/10/2003 00:00:00;21/10/2003 00:00:00;2003,925;160,314;50,098;2214,337;21/10/2003 00:00:00
876;0;4;238;24;2;12/10/2003 00:00:00;21/10/2003 00:00:00;50860,425;4068,834;1271,511;56200,77;21/10/2003 00:00:00
877;0;4;261;48;1;12/10/2003 00:00:00;21/10/2003 00:00:00;454,86;36,389;11,372;502,62;21/10/2003 00:00:00
878;0;4;264;88;5;12/10/2003 00:00:00;21/10/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;21/10/2003 00:00:00
879;0;4;244;96;2;12/10/2003 00:00:00;21/10/2003 00:00:00;7132,125;570,57;178,303;7880,998;21/10/2003 00:00:00
880;0;4;231;39;2;12/10/2003 00:00:00;21/10/2003 00:00:00;28343,7;2267,496;708,593;31319,789;21/10/2003 00:00:00
881;0;4;241;52;4;12/10/2003 00:00:00;21/10/2003 00:00:00;22516,725;1801,338;562,918;24880,981;21/10/2003 00:00:00
882;0;4;266;43;5;12/10/2003 00:00:00;21/10/2003 00:00:00;34644,225;2771,538;866,106;38281,869;21/10/2003 00:00:00
883;0;4;164;37;4;12/10/2003 00:00:00;21/10/2003 00:00:00;409,028;32,722;10,226;451,975;21/10/2003 00:00:00
